state_code,state_name,district_code,district_name
"34","JHARKHAND","3404","SIMDEGA"
"34","JHARKHAND","3407","GARHWA"
"34","JHARKHAND","3408","WEST SINGHBHUM"
"34","JHARKHAND","3410","EAST SINGHBUM"
"34","JHARKHAND","3416","HAZARIBAGH"
"34","JHARKHAND","3420","BOKARO"
"34","JHARKHAND","3424","KHUNTI"
"35","UTTARAKHAND","3507","ALMORA"
"36","TELANGANA","3628","Jayashanker Bhopalapally"
"36","TELANGANA","3632","Mahabubabad"
"36","TELANGANA","3633","Medchal"
"36","TELANGANA","3636","Nirmal"
"29","TAMIL NADU","2908","NAMAKKAL"
"29","TAMIL NADU","2911","COIMBATORE"
"29","TAMIL NADU","2919","PUDUKKOTTAI"
"31","UTTAR PRADESH","3114","MUZAFFARNAGAR"
"31","UTTAR PRADESH","3120","AGRA"
"31","UTTAR PRADESH","3140","LALITPUR"
"31","UTTAR PRADESH","3141","HAMIRPUR"
"31","UTTAR PRADESH","3144","PRATAPGARH"
"31","UTTAR PRADESH","3145","PRAYAGRAJ"
"31","UTTAR PRADESH","3156","MAU"
"31","UTTAR PRADESH","3158","JAUNPUR"
"31","UTTAR PRADESH","3161","VARANASI"
"31","UTTAR PRADESH","3162","MIRZAPUR"
"31","UTTAR PRADESH","3163","SONBHADRA"
"31","UTTAR PRADESH","3164","GAUTAM BUDDHA NAGAR"
"31","UTTAR PRADESH","3168","KANNAUJ"
"31","UTTAR PRADESH","3182","HAPUR"
"32","WEST BENGAL","3206","HOOGHLY"
"32","WEST BENGAL","3207","JALPAIGURI"
"32","WEST BENGAL","3211","PURBA MEDINIPUR"
"32","WEST BENGAL","3212","MURSHIDABAD"
"32","WEST BENGAL","3213","BANKURA"
"32","WEST BENGAL","3215","24 PARGANAS (NORTH)"
"32","WEST BENGAL","3225","PURBA BARDHAMAN"
"33","CHHATTISGARH","3309","DHAMTARI"
"33","CHHATTISGARH","3315","MAHASAMUND"
"33","CHHATTISGARH","3318","NARAYANPUR"
"33","CHHATTISGARH","3321","BEMETARA"
"33","CHHATTISGARH","3325","MUNGELI"
"34","JHARKHAND","3402","LOHARDAGA"
"34","JHARKHAND","3414","PAKUR"
"34","JHARKHAND","3415","GODDA"
"34","JHARKHAND","3418","KODERMA"
"35","UTTARAKHAND","3506","RUDRA PRAYAG"
"35","UTTARAKHAND","3511","PITHORAGARH"
"36","TELANGANA","3614","Mahabubnagar"
"36","TELANGANA","3618","Nizamabad"
"36","TELANGANA","3625","Hanumakonda"
"36","TELANGANA","3626","Jagtial"
"36","TELANGANA","3634","Mancherial"
"36","TELANGANA","3638","Sangareddy"
"36","TELANGANA","3642","Suryapet"
"37","LADAKH","3707","LEH (LADAKH)"
"14","JAMMU AND KASHMIR","1410","UDHAMPUR"
"15","KARNATAKA","1507","VIJAYPURA"
"15","KARNATAKA","1509","CHIKKAMAGALURU"
"15","KARNATAKA","1512","DAVANAGERE"
"15","KARNATAKA","1517","HAVERI"
"15","KARNATAKA","1521","MANDYA"
"15","KARNATAKA","1527","UTTARA KANNADA"
"15","KARNATAKA","1528","CHIKKABALLAPURA"
"15","KARNATAKA","1529","RAMANAGARA"
"16","KERALA","1605","MALAPPURAM"
"16","KERALA","1608","ERNAKULAM"
"17","MADHYA PRADESH","1710","SAGAR"
"17","MADHYA PRADESH","1714","SHAHDOL"
"17","MADHYA PRADESH","1717","RATLAM"
"17","MADHYA PRADESH","1721","JHABUA"
"17","MADHYA PRADESH","1724","KHARGONE"
"17","MADHYA PRADESH","1733","JABALPUR"
"17","MADHYA PRADESH","1737","SEONI"
"17","MADHYA PRADESH","1739","SHEOPUR"
"17","MADHYA PRADESH","1743","HARDA"
"18","MAHARASHTRA","1802","THANE"
"18","MAHARASHTRA","1803","RAIGAD"
"18","MAHARASHTRA","1805","SINDHUDURG"
"18","MAHARASHTRA","1808","JALGAON"
"18","MAHARASHTRA","1820","Dharashiv"
"18","MAHARASHTRA","1825","YAVATMAL"
"18","MAHARASHTRA","1830","GADCHIROLI"
"18","MAHARASHTRA","1833","GONDIA"
"18","MAHARASHTRA","1835","PALGHAR"
"20","MANIPUR","2002","TAMENGLONG"
"20","MANIPUR","2013","KAMJONG"
"21","MEGHALAYA","2102","EAST KHASI HILLS"
"21","MEGHALAYA","2108","East Jaintia Hills"
"21","MEGHALAYA","2111","SOUTH WEST KHASI HILLS"
"22","MIZORAM","2202","LUNGLEI"
"22","MIZORAM","2210","KHAWZAWL"
"22","MIZORAM","2211","SAITUAL"
"23","NAGALAND","2301","KOHIMA"
"23","NAGALAND","2304","WOKHA"
"24","ODISHA","2401","SAMBALPUR"
"24","ODISHA","2407","DHENKANAL"
"24","ODISHA","2412","GANJAM"
"24","ODISHA","2413","PURI"
"24","ODISHA","2417","BHADRAK"
"24","ODISHA","2427","SONEPUR"
"24","ODISHA","2430","NABARANGAPUR"
"24","ODISHA","2431","MALKANGIRI"
"25","PUDUCHERRY","2502","KARAIKAL"
"26","PUNJAB","2604","LUDHIANA"
"26","PUNJAB","2615","MOGA"
"26","PUNJAB","2619","SAS NAGAR MOHALI"
"27","RAJASTHAN","2715","JODHPUR"
"27","RAJASTHAN","2725","RAJSAMAND"
"27","RAJASTHAN","2727","DUNGARPUR"
"28","SIKKIM","2801","Mangan District"
"28","SIKKIM","2802","Gangtok District"
"29","TAMIL NADU","2902","TIRUVALLUR"
"29","TAMIL NADU","2905","VELLORE"
"29","TAMIL NADU","2909","DHARMAPURI"
"29","TAMIL NADU","2911","COIMBATORE"
"29","TAMIL NADU","2914","NAGAPATTINAM"
"29","TAMIL NADU","2915","TIRUVARUR"
"29","TAMIL NADU","2931","ARIYALUR"
"29","TAMIL NADU","2935","TIRUPATHUR"
"29","TAMIL NADU","2937","KALLAKURICHI"
"30","TRIPURA","3002","SOUTH TRIPURA"
"30","TRIPURA","3004","DHALAI"
"30","TRIPURA","3005","Unakoti"
"31","UTTAR PRADESH","3115","MEERUT"
"31","UTTAR PRADESH","3119","MATHURA"
"31","UTTAR PRADESH","3121","FIROZABAD"
"31","UTTAR PRADESH","3123","MAINPURI"
"31","UTTAR PRADESH","3127","SHAHJAHANPUR"
"31","UTTAR PRADESH","3132","LUCKNOW"
"31","UTTAR PRADESH","3134","FARRUKHABAD"
"31","UTTAR PRADESH","3142","BANDA"
"31","UTTAR PRADESH","3145","PRAYAGRAJ"
"31","UTTAR PRADESH","3157","AZAMGARH"
"31","UTTAR PRADESH","3159","BALLIA"
"31","UTTAR PRADESH","3160","GHAZIPUR"
"31","UTTAR PRADESH","3162","MIRZAPUR"
"31","UTTAR PRADESH","3166","HATHRAS"
"31","UTTAR PRADESH","3168","KANNAUJ"
"31","UTTAR PRADESH","3169","AURAIYA"
"31","UTTAR PRADESH","3170","KAUSHAMBI"
"31","UTTAR PRADESH","3173","SANT RAVIDAS NAGAR"
"31","UTTAR PRADESH","3174","SANT KABEER NAGAR"
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR"
"32","WEST BENGAL","3202","PASCHIM BARDHAMAN"
"32","WEST BENGAL","3206","HOOGHLY"
"32","WEST BENGAL","3209","MALDAH"
"32","WEST BENGAL","3219","Darjeeling Gorkha Hill Council (DGHC)"
"32","WEST BENGAL","3221","KALIMPONG"
"33","CHHATTISGARH","3310","KANKER"
"33","CHHATTISGARH","3311","BASTAR"
"33","CHHATTISGARH","3313","RAIGARH"
"33","CHHATTISGARH","3316","RAIPUR"
"33","CHHATTISGARH","3325","MUNGELI"
"33","CHHATTISGARH","3328","GAURELA PENDRA MARWAHI"
"33","CHHATTISGARH","3332","SARANGARH BILAIGARH"
"34","JHARKHAND","3401","RANCHI"
"34","JHARKHAND","3406","LATEHAR"
"34","JHARKHAND","3410","EAST SINGHBUM"
"34","JHARKHAND","3413","SAHEBGANJ"
"34","JHARKHAND","3420","BOKARO"
"34","JHARKHAND","3421","DHANBAD"
"35","UTTARAKHAND","3502","DEHRADUN"
"35","UTTARAKHAND","3504","CHAMOLI"
"35","UTTARAKHAND","3509","UDAM SINGH NAGAR"
"35","UTTARAKHAND","3511","PITHORAGARH"
"36","TELANGANA","3617","Medak"
"36","TELANGANA","3630","Bhadradri Kothagudem"
"36","TELANGANA","3632","Mahabubabad"
"36","TELANGANA","3633","Medchal"
"36","TELANGANA","3642","Suryapet"
"01","ANDAMAN AND NICOBAR","0102","NICOBARS"
"02","ANDHRA PRADESH","0213","KURNOOL"
"02","ANDHRA PRADESH","0214","ALLURI SITHARAMA RAJU"
"02","ANDHRA PRADESH","0215","ANAKAPALLI"
"02","ANDHRA PRADESH","0216","KONASEEMA"
"03","ARUNACHAL PRADESH","0316","KURUNG KUMEY"
"03","ARUNACHAL PRADESH","0322","SHI YOMI"
"04","ASSAM","0401","DHUBRI"
"04","ASSAM","0402","KOKRAJHAR"
"04","ASSAM","0405","BARPETA"
"04","ASSAM","0406","NALBARI"
"04","ASSAM","0408","DARRANG"
"04","ASSAM","0409","SONITPUR"
"04","ASSAM","0410","LAKHIMPUR"
"04","ASSAM","0423","CACHAR"
"04","ASSAM","0433","BAJALI"
"04","ASSAM","0435","TAMULPUR"
"05","BIHAR","0502","NALANDA"
"05","BIHAR","0503","BHOJPUR"
"05","BIHAR","0506","JEHANABAD"
"05","BIHAR","0508","NAWADA"
"05","BIHAR","0511","GOPALGANJ"
"05","BIHAR","0512","PASHCHIM CHAMPARAN"
"05","BIHAR","0513","PURBI CHAMPARAN"
"05","BIHAR","0517","BEGUSARAI"
"05","BIHAR","0518","SAMASTIPUR"
"05","BIHAR","0544","SUPAUL"
"05","BIHAR","0545","BANKA"
"05","BIHAR","0550","JAMUI"
"10","GOA","1001","NORTH GOA"
"10","GOA","1002","SOUTH GOA"
"11","GUJARAT","1101","JAMNAGAR"
"11","GUJARAT","1113","KHEDA"
"11","GUJARAT","1130","ARVALLI"
"12","HARYANA","1201","AMBALA"
"12","HARYANA","1203","KURUKSHETRA"
"12","HARYANA","1207","SONIPAT"
"12","HARYANA","1222","CHARKI DADRI"
"13","HIMACHAL PRADESH","1301","BILASPUR"
"13","HIMACHAL PRADESH","1306","KULLU"
"14","JAMMU AND KASHMIR","1401","KUPWARA"
"14","JAMMU AND KASHMIR","1415","KISHTWAR"
"14","JAMMU AND KASHMIR","1421","KULGAM"
"15","KARNATAKA","1501","BAGALKOTE"
"15","KARNATAKA","1504","BELAGAVI"
"15","KARNATAKA","1512","DAVANAGERE"
"15","KARNATAKA","1515","KALABURAGI"
"15","KARNATAKA","1521","MANDYA"
"15","KARNATAKA","1527","UTTARA KANNADA"
"15","KARNATAKA","1528","CHIKKABALLAPURA"
"15","KARNATAKA","1530","Yadgir"
"16","KERALA","1603","WAYANAD"
"16","KERALA","1606","PALAKKAD"
"16","KERALA","1612","PATHANAMTHITTA"
"17","MADHYA PRADESH","1701","MORENA"
"17","MADHYA PRADESH","1705","SHIVPURI"
"17","MADHYA PRADESH","1713","REWA"
"17","MADHYA PRADESH","1715","SIDHI"
"17","MADHYA PRADESH","1716","MANDSAUR"
"17","MADHYA PRADESH","1718","UJJAIN"
"17","MADHYA PRADESH","1740","UMARIA"
"17","MADHYA PRADESH","1741","NEEMUCH"
"17","MADHYA PRADESH","1742","BARWANI"
"17","MADHYA PRADESH","1743","HARDA"
"18","MAHARASHTRA","1804","RATNAGIRI"
"18","MAHARASHTRA","1807","DHULE"
"18","MAHARASHTRA","1814","KOLHAPUR"
"18","MAHARASHTRA","1818","BEED"
"18","MAHARASHTRA","1820","Dharashiv"
"18","MAHARASHTRA","1823","AKOLA"
"18","MAHARASHTRA","1827","NAGPUR"
"18","MAHARASHTRA","1835","PALGHAR"
"21","MEGHALAYA","2101","WEST JAINTIA HILLS"
"21","MEGHALAYA","2106","SOUTH GARO HILLS"
"21","MEGHALAYA","2107","RI BHOI"
"21","MEGHALAYA","2108","East Jaintia Hills"
"22","MIZORAM","2211","SAITUAL"
"23","NAGALAND","2302","PHEK"
"23","NAGALAND","2303","ZUNHEBOTO"
"23","NAGALAND","2305","MOKOKCHUNG"
"23","NAGALAND","2306","TUENSANG"
"23","NAGALAND","2310","LONGLENG"
"24","ODISHA","2401","SAMBALPUR"
"24","ODISHA","2418","KENDRAPARA"
"24","ODISHA","2426","BOUDH"
"26","PUNJAB","2609","PATIALA"
"26","PUNJAB","2612","FARIDKOT"
"26","PUNJAB","2621","BARNALA"
"27","RAJASTHAN","2707","BHARATPUR"
"27","RAJASTHAN","2709","KARAULI"
"27","RAJASTHAN","2729","CHITTORGARH"
"29","TAMIL NADU","2904","VILLUPURAM"
"29","TAMIL NADU","2906","TIRUVANNAMALAI"
"29","TAMIL NADU","2909","DHARMAPURI"
"29","TAMIL NADU","2914","NAGAPATTINAM"
"29","TAMIL NADU","2918","PERAMBALUR"
"29","TAMIL NADU","2921","THENI"
"29","TAMIL NADU","2927","THOOTHUKKUDI"
"30","TRIPURA","3001","WEST TRIPURA"
"30","TRIPURA","3002","SOUTH TRIPURA"
"30","TRIPURA","3007","Sepahijala"
"31","UTTAR PRADESH","3109","BIJNOR"
"31","UTTAR PRADESH","3111","RAMPUR"
"31","UTTAR PRADESH","3115","MEERUT"
"31","UTTAR PRADESH","3117","BULANDSHAHR"
"31","UTTAR PRADESH","3130","HARDOI"
"31","UTTAR PRADESH","3134","FARRUKHABAD"
"31","UTTAR PRADESH","3137","KANPUR NAGAR"
"31","UTTAR PRADESH","3140","LALITPUR"
"31","UTTAR PRADESH","3143","FATEHPUR"
"31","UTTAR PRADESH","3144","PRATAPGARH"
"31","UTTAR PRADESH","3151","SIDDHARTH NAGAR"
"31","UTTAR PRADESH","3152","MAHARAJGANJ"
"31","UTTAR PRADESH","3161","VARANASI"
"31","UTTAR PRADESH","3163","SONBHADRA"
"31","UTTAR PRADESH","3168","KANNAUJ"
"31","UTTAR PRADESH","3172","KUSHI NAGAR"
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR"
"31","UTTAR PRADESH","3180","KASHGANJ"
"31","UTTAR PRADESH","3183","SHAMLI"
"32","WEST BENGAL","3203","BIRBHUM"
"32","WEST BENGAL","3214","PURULIA"
"32","WEST BENGAL","3218","DINAJPUR UTTAR"
"32","WEST BENGAL","3222","JHARGRAM"
"33","CHHATTISGARH","3306","KOREA"
"33","CHHATTISGARH","3310","KANKER"
"33","CHHATTISGARH","3311","BASTAR"
"33","CHHATTISGARH","3312","DANTEWADA"
"33","CHHATTISGARH","3324","SUKMA"
"33","CHHATTISGARH","3326","SURAJPUR"
"33","CHHATTISGARH","3329","SAKTI"
"34","JHARKHAND","3401","RANCHI"
"34","JHARKHAND","3416","HAZARIBAGH"
"34","JHARKHAND","3424","KHUNTI"
"35","UTTARAKHAND","3503","HARIDWAR"
"35","UTTARAKHAND","3511","PITHORAGARH"
"36","TELANGANA","3614","Mahabubnagar"
"36","TELANGANA","3617","Medak"
"36","TELANGANA","3625","Hanumakonda"
"36","TELANGANA","3627","Jangaon"
"36","TELANGANA","3631","Kumram Bheem(Asifabad)"
"36","TELANGANA","3637","Peddapalli"
"36","TELANGANA","3639","Rangareddy"
"36","TELANGANA","3644","Yadadri Bhuvanagiri"
"37","LADAKH","3707","LEH (LADAKH)"
"02","ANDHRA PRADESH","0204","EAST GODAVARI"
"02","ANDHRA PRADESH","0205","WEST GODAVARI"
"02","ANDHRA PRADESH","0207","GUNTUR"
"02","ANDHRA PRADESH","0212","ANANTAPUR"
"03","ARUNACHAL PRADESH","0305","UPPER SUBANSIRI"
"03","ARUNACHAL PRADESH","0306","WEST SIANG"
"03","ARUNACHAL PRADESH","0318","LONGDING"
"04","ASSAM","0401","DHUBRI"
"04","ASSAM","0407","KAMRUP"
"04","ASSAM","0409","SONITPUR"
"04","ASSAM","0416","SIVASAGAR"
"04","ASSAM","0427","UDALGURI"
"05","BIHAR","0501","PATNA"
"05","BIHAR","0502","NALANDA"
"05","BIHAR","0518","SAMASTIPUR"
"05","BIHAR","0523","PURNIA"
"05","BIHAR","0541","ARARIA"
"05","BIHAR","0543","SHEOHAR"
"05","BIHAR","0548","BUXAR"
"11","GUJARAT","1102","RAJKOT"
"11","GUJARAT","1107","KACHCHH"
"11","GUJARAT","1114","PANCH MAHALS"
"11","GUJARAT","1115","VADODARA"
"11","GUJARAT","1118","VALSAD"
"11","GUJARAT","1122","ANAND"
"11","GUJARAT","1129","Chhotaudepur"
"11","GUJARAT","1131","GIR SOMNATH"
"11","GUJARAT","1133","MAHISAGAR"
"12","HARYANA","1208","ROHTAK"
"12","HARYANA","1211","REWARI"
"12","HARYANA","1218","FATEHABAD"
"13","HIMACHAL PRADESH","1301","BILASPUR"
"13","HIMACHAL PRADESH","1302","CHAMBA"
"13","HIMACHAL PRADESH","1310","SIRMAUR"
"14","JAMMU AND KASHMIR","1413","JAMMU"
"14","JAMMU AND KASHMIR","1414","KATHUA"
"14","JAMMU AND KASHMIR","1415","KISHTWAR"
"15","KARNATAKA","1502","BENGALURU"
"15","KARNATAKA","1503","BENGALURU RURAL"
"15","KARNATAKA","1508","CHAMARAJA NAGARA"
"15","KARNATAKA","1524","SHIVAMOGGA"
"15","KARNATAKA","1531","VIJAYANAGARA"
"16","KERALA","1605","MALAPPURAM"
"16","KERALA","1609","IDUKKI"
"16","KERALA","1611","ALAPPUZHA"
"17","MADHYA PRADESH","1702","BHIND"
"17","MADHYA PRADESH","1705","SHIVPURI"
"17","MADHYA PRADESH","1711","DAMOH"
"17","MADHYA PRADESH","1713","REWA"
"17","MADHYA PRADESH","1717","RATLAM"
"17","MADHYA PRADESH","1718","UJJAIN"
"17","MADHYA PRADESH","1720","DEWAS"
"17","MADHYA PRADESH","1722","DHAR"
"17","MADHYA PRADESH","1726","RAJGARH"
"17","MADHYA PRADESH","1732","NARMADAPURAM"
"17","MADHYA PRADESH","1733","JABALPUR"
"17","MADHYA PRADESH","1746","ANUPPUR"
"18","MAHARASHTRA","1806","NASHIK"
"18","MAHARASHTRA","1822","BULDHANA"
"18","MAHARASHTRA","1828","BHANDARA"
"18","MAHARASHTRA","1832","WASHIM"
"18","MAHARASHTRA","1833","GONDIA"
"18","MAHARASHTRA","1834","HINGOLI"
"20","MANIPUR","2001","SENAPATI"
"20","MANIPUR","2007","IMPHAL WEST"
"20","MANIPUR","2011","KANGPOKPI"
"20","MANIPUR","2013","KAMJONG"
"21","MEGHALAYA","2112","EASTERN WEST KHASI HILLS"
"23","NAGALAND","2302","PHEK"
"23","NAGALAND","2310","LONGLENG"
"23","NAGALAND","2311","PEREN"
"24","ODISHA","2407","DHENKANAL"
"24","ODISHA","2408","KANDHAMAL"
"24","ODISHA","2410","KALAHANDI"
"24","ODISHA","2417","BHADRAK"
"24","ODISHA","2418","KENDRAPARA"
"24","ODISHA","2430","NABARANGAPUR"
"26","PUNJAB","2602","AMRITSAR"
"26","PUNJAB","2615","MOGA"
"26","PUNJAB","2623","Fazilka"
"27","RAJASTHAN","2702","HANUMANGARH"
"27","RAJASTHAN","2713","SIKAR"
"27","RAJASTHAN","2716","JAISALMER"
"27","RAJASTHAN","2722","TONK"
"27","RAJASTHAN","2723","BUNDI"
"27","RAJASTHAN","2724","BHILWARA"
"27","RAJASTHAN","2727","DUNGARPUR"
"27","RAJASTHAN","2731","BARAN"
"28","SIKKIM","2803","Namchi District"
"29","TAMIL NADU","2901","KANCHIPURAM"
"29","TAMIL NADU","2902","TIRUVALLUR"
"29","TAMIL NADU","2907","SALEM"
"29","TAMIL NADU","2913","THANJAVUR"
"29","TAMIL NADU","2923","RAMANATHAPURAM"
"29","TAMIL NADU","2924","VIRUDHUNAGAR"
"29","TAMIL NADU","2926","TIRUNELVELI"
"29","TAMIL NADU","2927","THOOTHUKKUDI"
"29","TAMIL NADU","2928","KANNIYAKUMARI"
"29","TAMIL NADU","2935","TIRUPATHUR"
"29","TAMIL NADU","2937","KALLAKURICHI"
"29","TAMIL NADU","2938","MAYILADUTHURAI"
"30","TRIPURA","3002","SOUTH TRIPURA"
"31","UTTAR PRADESH","3119","MATHURA"
"31","UTTAR PRADESH","3121","FIROZABAD"
"31","UTTAR PRADESH","3122","ETAH"
"31","UTTAR PRADESH","3128","KHERI"
"31","UTTAR PRADESH","3133","RAE BARELI"
"31","UTTAR PRADESH","3134","FARRUKHABAD"
"31","UTTAR PRADESH","3136","KANPUR DEHAT"
"31","UTTAR PRADESH","3138","JALAUN"
"31","UTTAR PRADESH","3139","JHANSI"
"31","UTTAR PRADESH","3148","BARABANKI"
"31","UTTAR PRADESH","3155","DEORIA"
"31","UTTAR PRADESH","3160","GHAZIPUR"
"31","UTTAR PRADESH","3169","AURAIYA"
"31","UTTAR PRADESH","3171","CHANDAULI"
"32","WEST BENGAL","3201","NADIA"
"32","WEST BENGAL","3205","HOWRAH"
"32","WEST BENGAL","3214","PURULIA"
"32","WEST BENGAL","3216","24 PARGANAS SOUTH"
"32","WEST BENGAL","3222","JHARGRAM"
"33","CHHATTISGARH","3302","KAWARDHA"
"33","CHHATTISGARH","3303","DURG"
"33","CHHATTISGARH","3306","KOREA"
"33","CHHATTISGARH","3307","JASHPUR"
"33","CHHATTISGARH","3308","KORBA"
"33","CHHATTISGARH","3310","KANKER"
"33","CHHATTISGARH","3319","BALODA BAZAR"
"33","CHHATTISGARH","3332","SARANGARH BILAIGARH"
"34","JHARKHAND","3403","GUMLA"
"34","JHARKHAND","3406","LATEHAR"
"34","JHARKHAND","3409","SARAIKELA KHARSAWAN"
"34","JHARKHAND","3410","EAST SINGHBUM"
"34","JHARKHAND","3413","SAHEBGANJ"
"34","JHARKHAND","3417","CHATRA"
"34","JHARKHAND","3421","DHANBAD"
"34","JHARKHAND","3423","RAMGARH"
"35","UTTARAKHAND","3501","UTTAR KASHI"
"35","UTTARAKHAND","3503","HARIDWAR"
"35","UTTARAKHAND","3508","NAINITAL"
"35","UTTARAKHAND","3512","BAGESHWAR"
"36","TELANGANA","3617","Medak"
"36","TELANGANA","3622","Khammam"
"36","TELANGANA","3624","Jogulamba Gadwal"
"36","TELANGANA","3635","Nagarkurnool"
"36","TELANGANA","3637","Peddapalli"
"36","TELANGANA","3643","Wanaparthy"
"29","TAMIL NADU","2914","NAGAPATTINAM"
"29","TAMIL NADU","2919","PUDUKKOTTAI"
"29","TAMIL NADU","2927","THOOTHUKKUDI"
"29","TAMIL NADU","2932","TIRUPPUR"
"29","TAMIL NADU","2934","Ranipet"
"30","TRIPURA","3002","SOUTH TRIPURA"
"31","UTTAR PRADESH","3115","MEERUT"
"31","UTTAR PRADESH","3132","LUCKNOW"
"31","UTTAR PRADESH","3134","FARRUKHABAD"
"31","UTTAR PRADESH","3146","BAHRAICH"
"31","UTTAR PRADESH","3151","SIDDHARTH NAGAR"
"31","UTTAR PRADESH","3162","MIRZAPUR"
"31","UTTAR PRADESH","3168","KANNAUJ"
"31","UTTAR PRADESH","3174","SANT KABEER NAGAR"
"31","UTTAR PRADESH","3181","AMETHI"
"32","WEST BENGAL","3202","PASCHIM BARDHAMAN"
"32","WEST BENGAL","3203","BIRBHUM"
"32","WEST BENGAL","3206","HOOGHLY"
"32","WEST BENGAL","3208","COOCHBEHAR"
"32","WEST BENGAL","3215","24 PARGANAS (NORTH)"
"33","CHHATTISGARH","3302","KAWARDHA"
"33","CHHATTISGARH","3314","JANJGIR-CHAMPA"
"33","CHHATTISGARH","3315","MAHASAMUND"
"33","CHHATTISGARH","3316","RAIPUR"
"33","CHHATTISGARH","3317","BIJAPUR"
"33","CHHATTISGARH","3325","MUNGELI"
"33","CHHATTISGARH","3330","MOHLA MANPUR AMBAGARH CHOWKI"
"33","CHHATTISGARH","3331","KHAIRAGARH CHHUIKHADAN GANDAI"
"34","JHARKHAND","3409","SARAIKELA KHARSAWAN"
"34","JHARKHAND","3411","DUMKA"
"35","UTTARAKHAND","3506","RUDRA PRAYAG"
"35","UTTARAKHAND","3508","NAINITAL"
"36","TELANGANA","3615","Vikarabad"
"36","TELANGANA","3618","Nizamabad"
"36","TELANGANA","3620","Karimnagar"
"36","TELANGANA","3622","Khammam"
"36","TELANGANA","3624","Jogulamba Gadwal"
"36","TELANGANA","3627","Jangaon"
"36","TELANGANA","3631","Kumram Bheem(Asifabad)"
"36","TELANGANA","3634","Mancherial"
"36","TELANGANA","3635","Nagarkurnool"
"36","TELANGANA","3638","Sangareddy"
"02","ANDHRA PRADESH","0202","VIZIANAGARAM"
"02","ANDHRA PRADESH","0205","WEST GODAVARI"
"02","ANDHRA PRADESH","0207","GUNTUR"
"02","ANDHRA PRADESH","0216","KONASEEMA"
"02","ANDHRA PRADESH","0219","BAPATLA"
"02","ANDHRA PRADESH","0221","NANDYAL"
"03","ARUNACHAL PRADESH","0303","EAST KAMENG"
"03","ARUNACHAL PRADESH","0317","ANJAW"
"03","ARUNACHAL PRADESH","0318","LONGDING"
"03","ARUNACHAL PRADESH","0325","KAMLE"
"04","ASSAM","0406","NALBARI"
"04","ASSAM","0408","DARRANG"
"04","ASSAM","0414","GOLAGHAT"
"04","ASSAM","0419","KARBI ANGLONG"
"04","ASSAM","0423","CACHAR"
"04","ASSAM","0427","UDALGURI"
"04","ASSAM","0431","SOUTH SALMARA-MANKACHAR"
"04","ASSAM","0432","MAJULI"
"05","BIHAR","0501","PATNA"
"05","BIHAR","0502","NALANDA"
"05","BIHAR","0515","MUZAFFARPUR"
"05","BIHAR","0517","BEGUSARAI"
"05","BIHAR","0525","KHAGARIA"
"05","BIHAR","0526","MUNGER"
"05","BIHAR","0549","KAIMUR (BHABUA)"
"05","BIHAR","0550","JAMUI"
"11","GUJARAT","1101","JAMNAGAR"
"11","GUJARAT","1111","GANDHINAGAR"
"11","GUJARAT","1116","BHARUCH"
"11","GUJARAT","1117","SURAT"
"11","GUJARAT","1120","PATAN"
"11","GUJARAT","1123","DOHAD"
"11","GUJARAT","1128","Botad"
"11","GUJARAT","1129","Chhotaudepur"
"11","GUJARAT","1130","ARVALLI"
"11","GUJARAT","1132","DEVBHUMI DWARKA"
"12","HARYANA","1201","AMBALA"
"12","HARYANA","1203","KURUKSHETRA"
"12","HARYANA","1204","KAITHAL"
"12","HARYANA","1205","KARNAL"
"12","HARYANA","1206","PANIPAT"
"12","HARYANA","1210","GURUGRAM"
"13","HIMACHAL PRADESH","1305","KINNAUR"
"13","HIMACHAL PRADESH","1307","LAHUL AND SPITI"
"13","HIMACHAL PRADESH","1309","SHIMLA"
"13","HIMACHAL PRADESH","1310","SIRMAUR"
"14","JAMMU AND KASHMIR","1409","DODA"
"14","JAMMU AND KASHMIR","1413","JAMMU"
"14","JAMMU AND KASHMIR","1414","KATHUA"
"14","JAMMU AND KASHMIR","1417","REASI"
"14","JAMMU AND KASHMIR","1420","GANDERBAL"
"15","KARNATAKA","1501","BAGALKOTE"
"15","KARNATAKA","1509","CHIKKAMAGALURU"
"15","KARNATAKA","1512","DAVANAGERE"
"15","KARNATAKA","1513","DHARWAR"
"15","KARNATAKA","1519","KOLAR"
"15","KARNATAKA","1525","TUMAKURU"
"15","KARNATAKA","1529","RAMANAGARA"
"15","KARNATAKA","1530","Yadgir"
"16","KERALA","1611","ALAPPUZHA"
"17","MADHYA PRADESH","1712","SATNA"
"17","MADHYA PRADESH","1727","VIDISHA"
"17","MADHYA PRADESH","1728","BHOPAL"
"17","MADHYA PRADESH","1732","NARMADAPURAM"
"17","MADHYA PRADESH","1734","NARSINGHPUR"
"17","MADHYA PRADESH","1744","KATNI"
"17","MADHYA PRADESH","1747","BURHANPUR"
"18","MAHARASHTRA","1808","JALGAON"
"18","MAHARASHTRA","1815","Chatrapati Sambhaji Nagar"
"18","MAHARASHTRA","1816","JALNA"
"18","MAHARASHTRA","1817","PARBHANI"
"18","MAHARASHTRA","1823","AKOLA"
"18","MAHARASHTRA","1826","WARDHA"
